"ID","SCHOOL","GRADE","COURSE","AGE","GENDER","COUNTRY.BIRTH","AGE.GERMANY","EDUCATION","DEGREE.MOTHER","DEGREE.FATHER","DOM1","DOM2","DOM3","DOM4","DOM5","ACQ1","ACQ1.PLACE","ACQ2","ACQ2.PLACE","ACQ3","ACQ3.PLACE","ACQ4","ACQ4.PLACE","ACQ5","ACQ5.PLACE","EXP1","EXP2","EXP3","EXP4","EXP5","SUM.EXP","LANG.LEARN","START.ENG","FLUENT.ENG","START.READ","FLUENT.READ","START.WRITE","FLUENT.WRITE","MONTHS.COUNTRY","MONTHS.FAMILY","MONTHS.SCHOOL","PROF.SPEAK","PROF.UNDER","PROF.READ","PROF.WRITE","INFL.FRIENDS","INFL.FAMILY","INFL.READ","INFL.CLASS","INFL.SELFSTUDY","INFL.TV","INFL.SOCIALMEDIA","INFL.MUSIC","EXPO.FRIENDS","EXPO.FAMILY","EXPO.READ","EXPO.CLASS","EXPO.SELFSTUDY","EXPO.TV","EXPO.SOCIALMEDIA","EXPO.MUSIC","SUM.EXPO","ENG.COURSE","ENG.GRADE","GER.COURSE","GER.GRADE","PERS1","PERS2","PERS3","PERS4","PERS5","PERS6","PERS7","PERS8","PERS9","PERS10","PERS11","PERS12","PERS13","PERS14","PERS15","PERS16","PERS17","PERS18","READ1.BOOKS","READ1.MAGA","READ1.GAMES","READ1.SMEDIA","READ1.APPS","READ1.WEB","READ2.BOOKS","READ2.MAGA","READ2.GAMES","READ2.SMEDIA","READ2.APPS","READ2.WEB","READ.FRIENDS","LexTALE.eng.w","LexTALE.eng.nw","LexTALE.ger.w","LexTALE.ger.nw","NVLT.1000","NVLT.2000","NVLT.3000","NVLT.4000","NVLT.5000","VLT.ACAD","VLT.10000"
"c12g05","c","12","gk1",17,"Male","Germany",0,12,"Master, Staatsexamen","Master, Staatsexamen","German","English",NA,NA,NA,"German","Home","English","Home",NA,NA,NA,NA,NA,NA,70,30,0,0,0,100,2,2,5,8,10,6,10,12,NA,0,10,10,10,8,0,"10",7,4,4,5,2,2,0,90,3,2,0,3,1,1,100,"GK",13,"GK",10,4,3,4,2,3,1,4,2,1,4,4,4,2,3,2,1,2,2,2,1,4,4,2,3,2,1,2,3,2,2,4,32,20,33,20,30,29,30,30,30,29,25
"c12g06","c","12","gk1",17,"Female","Germany",0,12,"Vocational education","Vocational education","German","English","Dutch ","French",NA,"German","Home","English","School","Dutch","School","French","School",NA,NA,80,12,8,0,0,100,5,6,13,10,14,8,14,0.5,0.5,0.5,7,8,9,6,0,"0",1,9,0,6,4,2,0,0,1,75,0,13,5,6,100,"GK",13,"GK",12,3,3,4,4,4,2,2,3,3,4,3,3,2,2,3,2,4,4,1,1,1,3,2,1,1,1,1,3,2,1,3,21,13,34,17,30,29,23,23,19,23,12
"c12g07","c","12","gk1",17,"Female","Germany",0,12,"Bachelor, Diplom","Vocational education","German","English","Dutch ","French",NA,"German","Home","English","School","Dutch","School","French","School",NA,NA,65,20,15,0,0,100,4,6,15,8,13,12,16,0,0,0,6,5,8,4,4,"4",6,7,6,8,6,6,5,5,10,20,15,20,15,10,100,"GK",5,"GK",7,3,4,3,4,2,3,3,2,1,3,4,3,1,2,2,5,3,3,1,1,1,3,2,1,1,1,1,2,2,1,2,24,11,31,17,26,16,13,17,12,13,1
"c12g08","c","12","gk1",17,"Female","Germany",0,12,"Vocational education","Vocational education","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,70,30,0,0,0,100,4,5,NA,7,12,7,10,0.25,0.25,0.25,5,8,8,4,2,"0",3,9,5,6,9,9,2,0,1,50,7,10,20,10,100,"GK",11,"GK",11,2,4,2,4,2,2,4,4,5,3,4,2,2,1,3,2,2,5,1,1,1,6,1,3,1,1,1,6,1,2,3,27,13,35,18,28,24,20,22,20,20,14
"c12g09","c","12","gk1",17,"Female","Germany",0,11.5,"Vocational education","Bachelor, Diplom","German","English","French","Dutch",NA,"German","Home","English","School","French","School","Dutch","School",NA,NA,98,2,0,0,0,100,6,7,15,10,12,8,13,0,0,0,7,9,10,8,1,"1",3,10,2,5,2,9,0,1,5,45,4,10,5,30,100,"GK",13,"LK",11,2,4,1,3,3,4,1,2,2,3,2,2,5,5,4,2,3,2,2,1,1,5,1,2,1,1,1,6,1,3,3,30,10,37,17,30,30,20,24,18,26,9
"c12g10","c","12","gk1",17,"Male","Germany",0,12,"Vocational education","Vocational education","German","Dutch","English","Latin",NA,"German","Home","Dutch","School","English","School","Latin","School",NA,NA,70,10,20,0,0,100,4,6,14,7,12,8,11,0.25,0.25,0.25,3,6,7,5,3,"1",5,10,5,6,6,4,2.5,0,2.5,55,10,30,15,5,120,"GK",6,"GK",8,2,2,2,4,2,2,5,4,4,3,3,3,1,1,2,4,2,3,1,1,5,4,3,3,1,1,5,5,2,2,3,30,13,31,15,25,27,8,15,9,14,6
"c12g11","c","12","gk1",17,"Female","Germany",0,12,"Master, Staatsexamen","Master, Staatsexamen","German","English","Dutch ","French",NA,"German","Home","English","School","Dutch","School","French","School",NA,NA,80,12,8,0,0,100,4,6,14,10,14,8,15,1.5,0.5,0,7,8,8,6,0,"2",1,9,1,3,2,2,0,0,1,85,1,10,2,1,100,"GK",10,"GK",8,3,3,4,4,2,2,3,4,3,4,3,3,2,3,3,4,4,3,1,1,1,3,2,2,1,1,1,3,2,2,3,23,14,35,18,30,28,20,21,16,24,13
"c12g12","c","12","gk1",17,"Male","Germany",0,11.5,"Bachelor, Diplom","Bachelor, Diplom","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,80,17,3,0,0,100,5,7,12,10,12,10,14,2,1,1,7,9,9,7,7,"4",9,8,9,10,9,7,8,2,20,20,10,20,15,5,100,"GK",11,"GK",10,4,4,5,2,1,4,1,2,3,4,4,1,3,4,4,2,2,4,5,3,6,4,2,3,6,2,5,4,2,2,4,26,20,36,20,30,30,29,29,27,29,15
"c12g13","c","12","gk1",18,"Female","Germany",0,11.5,"Master, Staatsexamen","Master, Staatsexamen","German","English","Dutch ","French",NA,"German","Home","English","School","French","School","Dutch","School",NA,NA,90,9,0,1,0,100,4,6,12,8,13,10,12,0,0,0,6,8,8,7,4,"3",8,9,8,7,7,5,1,1,10,70,5,5,5,3,100,"GK",10,"GK",12,3,4,2,2,2,4,3,2,3,4,4,2,3,3,3,2,1,3,3,1,2,3,2,2,2,1,2,3,2,2,4,31,12,37,18,30,23,20,18,19,27,13
"c12g14","c","12","gk1",17,"Male","Germany",0,12,"Vocational education","Vocational education","German","Dutch","English","Latin","Other","German","Home","Dutch","School","English","School","Latin","School","Other","Home",80,5,10,5,0,100,2,6,NA,10,12,10,12,0,0,0,3,5,4,3,0,"0",2,9,3,5,5,6,0,0,2,70,8,5,5,10,100,"GK",5,"LK",7,3,3,4,5,3,2,2,2,4,2,2,2,2,3,1,2,5,4,1,1,2,2,2,1,1,1,2,2,2,1,3,20,9,33,18,29,20,13,18,11,10,7
"c12g15","c","12","gk1",17,"Female","Germany",0,11.5,"(Fach-)Abitur","(Fach-)Abitur","German","English","French","Other","Spanish","German","Home","English","School","French","School","Other","Home","Spanish","School",80,10,1,9,0,100,4,6,13,8,14,8,13,0,0,0,6,8,8,8,2,"5",7,8,6,3,4,5,0.5,4,11,70,9,0.5,1,4,100,"GK",9,"LK",10,3,4,1,2,2,4,2,2,3,4,4,3,4,4,2,3,3,4,4,1,2,3,3,4,2,1,1,2,2,2,3,26,7,35,13,28,21,16,19,9,19,5
"c12g16","c","12","gk1",17,"Female","Germany",0,11.5,"Bachelor, Diplom","Master, Staatsexamen","German","English","Chinese","French","Other","German","Home","Other","Home","English","School","French","School","Dutch","School",95,2.5,2.5,0,0,100,4,6,15,10,15,10,15,3,1,0,6,9,8,6,0,"3",6,8,7,6,7,7,0,0,2,60,5,5,25,3,100,"GK",12,"GK",12,4,4,4,2,2,2,2,3,3,4,4,4,4,3,3,2,2,3,1,1,1,2,2,2,1,1,1,2,2,2,2,18,14,33,17,30,24,16,19,13,27,2
"c12g17","c","12","gk2",17,"Male","Germany",0,11.5,"Vocational education","Vocational education","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,90,9,1,0,0,100,2,7,17,7,16,10,16,0,0,0,3,5,6,4,0,"0",5,10,10,4,4,4,0,0,0,70,15,5,5,5,100,"GK",6,"GK",8,3,2,1,2,2,4,2,1,3,5,4,2,2,4,3,4,2,4,1,1,2,3,3,2,1,1,1,3,2,1,2,21,9,33,14,29,21,16,17,11,10,4
"c12g18","c","12","gk2",18,"Female","Germany",0,11,"Master, Staatsexamen","(Fach-)Abitur","German","English","Chinese","Latin",NA,"German","Home","Other","Home","English","School","Latin","School",NA,NA,80,8.5,11,0.5,0,100,4,6,13,7,14,6,14,1,0.25,0.25,7,10,10,8,3,"5",10,7,8,7,8,6,2,2,65,5,1,5,15,5,100,"GK",14,"GK",13,4,4,1,3,2,3,2,4,4,5,4,1,3,5,5,1,2,3,4,2,2,4,2,3,4,2,1,4,1,2,5,38,19,37,16,30,30,30,30,30,30,26
"c12g19","c","12","gk2",17,"Male","Germany",0,11.5,"Realschulabschluss","Realschulabschluss","German","English","Latin",NA,NA,"German","Home","English","Home","Latin","School",NA,NA,NA,NA,50,50,0,0,0,100,2,7,12,7,12,8,14,0,0,0,7,8,10,8,3,"1",10,3,9,8,7,3,10,0,20,10,20,20,10,10,100,"GK",9,"GK",10,5,4,1,2,1,5,1,1,3,5,5,2,4,5,1,1,1,5,1,2,4,4,2,3,1,2,6,6,3,6,3,34,16,38,15,30,30,30,29,26,26,22
"c12g20","c","12","gk2",17,"Male","Germany",0,11.5,"Master, Staatsexamen","Doctorate","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,70,30,0,0,0,100,5,8,13,11,12,11,14,0,0,0,9,9,10,9,7,"7",8,6,10,9,10,10,5,5,10,5,10,40,15,10,100,"GK",11,"GK",8,4,5,2,3,1,3,2,2,4,5,4,2,3,4,3,3,4,4,1,2,5,4,4,4,1,1,4,4,3,4,5,21,13,36,18,30,27,27,23,25,26,13
"c12g21","c","12","gk2",17,"Male","Germany",0,11,"IDK","IDK","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,70,30,0,0,0,100,3,6,NA,7,15,7,NA,0,0,0,4,7,7,4,4,"6",3,7,4,7,7,7,5,5,0,20,5,5,40,10,90,"GK",5,"LK",8,2,2,3,4,3,2,3,2,4,3,2,2,2,2,3,4,3,2,1,1,2,5,3,3,1,1,2,5,2,2,2,23,15,30,17,30,24,18,20,15,18,7
"c12g22","c","12","gk2",17,"Female","Germany",0,11.5,"Realschulabschluss","IDK","German","English","Other","Dutch","Latin","German","Home","Other","Home","English","School","Latin","School","Dutch","School",50,20,25,0,5,100,4,6,NA,10,13,10,NA,0,0,0,4,3,3,3,2,"0",4,5,4,7,7,7,2,0,2,10,6,15,35,30,100,"GK",8,"GK",9,1,2,4,4,2,1,5,3,4,2,1,4,2,4,2,5,4,3,1,1,1,6,3,4,1,1,1,6,4,5,1,20,14,31,17,28,17,4,14,5,8,1
"c12g23","c","12","gk2",18,"Female","Germany",0,11.5,"Vocational education","Doctorate","German","English","Dutch ","French",NA,"German","Home","English","School","Dutch","School","French","School",NA,NA,100,90,40,5,0,235,4,7,NA,11,15,11,NA,0,0,0,3,8,7,3,1,"1",7,10,1,10,7,7,1,0,10,70,0,90,90,70,331,"GK",10,"GK",11,3,2,1,3,2,3,1,4,5,4,2,5,3,5,3,2,2,4,1,2,1,5,1,4,1,2,1,6,1,3,3,28,11,33,17,29,27,21,23,19,20,7
"c12g24","c","12","gk2",17,"Male","Germany",0,11,"Bachelor, Diplom","IDK","German","Russian","English","Latin",NA,"Russian","Home","German","School","English","School","Latin","School",NA,NA,42.5,42.5,15,0,0,100,5,7.5,11,10,12,12,13,1,0,0,7,10,9,6,7,"3",5,8,9,5,9,8,15,5,5,20,5,10,20,20,100,"GK",11,"GK",10,3,4,1,2,3,5,2,2,1,4,4,1,4,4,4,2,4,5,2,3,6,6,2,4,2,3,6,4,2,5,4,27,15,33,19,30,28,26,20,23,28,13
"c12g25","c","12","gk2",17,"Male","Germany",0,11,"(Fach-)Abitur","Bachelor, Diplom","German","English","Latin","Other","Ancient Greek","German","Home","English","School","Latin","School","Other","Home","Ancient Greek","Home",59,25,10,5,1,100,6,6,14,12,14,6,13,0.25,0,0,9,9,10,9,5,"0",6,10,10,5,4,3,5,0,10,45,25,10,5,5,105,"GK",15,"GK",15,4,5,1,4,1,3,1,3,5,5,2,3,3,3,1,5,1,5,1,3,3,3,2,3,1,2,3,3,1,2,4,27,17,38,18,30,26,27,26,26,29,15
"c12g26","c","12","gk2",17,"Female","Germany",0,11.5,"Bachelor, Diplom","Bachelor, Diplom","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,89.9,10,0.1,0,0,100,3,5,7,7,7,6,9,0,0,0,6,4,5,5,2,"1",1,8,0,6,9,6,10,0,0,20,0,20,20,30,100,"GK",9,"LK",9,3,1,2,3,1,4,2,4,5,3,2,2,3,2,2,2,3,5,1,1,1,4,1,3,1,1,1,4,1,3,3,21,15,30,19,27,20,21,21,18,26,12
"c12g27","c","12","gk2",18,"Male","Germany",0,11.5,"(Fach-)Abitur","(Fach-)Abitur","German","English","French",NA,NA,"German","Home","English","School","French","School",NA,NA,NA,NA,75,25,0,0,0,100,5,6,14,12,14,6,14,0,0,0,7,10,10,9,7,"4",9,9,10,8,10,10,3,2,10,20,10,5,40,10,100,"GK",13,"GK",14,4,4,1,2,1,3,4,2,2,5,5,3,3,3,2,4,1,5,2,2,6,6,5,3,2,2,3,3,3,3,4,28,15,32,19,30,26,25,15,17,18,2
"c12g28","c","12","gk2",17,"Male","Germany",0,11.5,"Master, Staatsexamen","Vocational education","German","English","Latin","Japanese",NA,"German","Home","English","Other","Latin","School","Japanese","Self-taught",NA,NA,48,48,0,4,0,100,5,5,11,6,11,6,11,0,0,0,9,9,10,8,4,"3",10,7,10,10,3,7,2,0,50,5,25,15,1,2,100,"GK",13,"GK",12,5,4,1,1,2,4,2,3,2,5,4,1,5,5,5,1,2,4,3,2,3,2,2,5,2,1,3,1,1,6,5,39,20,39,19,30,30,30,30,30,30,24
"c12g29","c","12","gk2",18,"Male","Germany",0,11,"IDK","IDK","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,70,30,0,0,0,100,3,7,NA,7,NA,7,NA,0,0,0,4,6,4,5,5,"2",0,9,0,4,10,8,5,0,0,5,0,5,55,30,100,"GK",5,"LK",6,3,4,2,4,4,3,3,4,4,3,4,2,2,4,5,4,4,5,1,1,5,6,3,3,1,1,5,6,3,3,3,21,8,34,18,30,23,21,24,19,20,13
"c12g30","c","12","gk2",17,"Female","Germany",0,12,"Realschulabschluss","Hauptschulabschluss","German","English","Latin","Dutch",NA,"German","Home","English","School","Latin","School","Dutch","School",NA,NA,100,40,15,0,0,155,4,6,15,8,NA,7,NA,0,0,0,6,6,6,6,3,"1",0,10,10,7,9,10,10,5,0,100,100,50,80,85,430,"GK",5,"LK",8,2,4,3,3,4,3,2,4,3,2,4,3,3,3,4,5,1,4,1,1,1,6,5,4,1,1,1,5,4,1,1,16,13,27,18,26,19,13,16,11,13,4
"c12g31","c","12","gk2",18,"Female","Germany",0,11.5,"Realschulabschluss","Bachelor, Diplom","German","Dutch","English","Latin","Other","German","Home","Dutch","School","English","School","Latin","School","Other","Home",89,5,5,0,1,100,6,6,8,6,7,6,8,2,0,0,7,5,7,4,9,"1",6,9,8,4,8,10,1,0,5,70,12,1,1,10,100,"GK",10,"GK",12,4,4,1,2,1,5,1,2,1,5,5,1,2,2,3,5,1,5,2,2,0,5,3,5,2,2,0,5,3,5,3,25,11,31,16,30,25,21,19,17,25,13
"c12g32","c","12","gk2",18,"Female","Germany",0,11.5,"Vocational education","Vocational education","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,97,2,1,0,0,100,3,5,NA,8,NA,10,NA,0,0,0,4,5,5,2,1,"1",2,5,4,4,5,5,2,2,4,10,2,20,40,20,100,"GK",8,"LK",11,3,4,1,3,2,2,2,2,4,2,4,4,2.5,3,3,2,1,5,2,2,1,4,3,3,1,1,1,2,2,2,1,25,10,35,18,26,17,5,17,11,15,3
"c12g33","c","12","gk2",18,"Male","Germany",0,11.5,"Vocational education","Vocational education","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,60,38,2,0,0,100,4,6,17,7,16,7,NA,1,0.5,0,6,9,8,7,1,"3",9,5,8,9,10,8,0,0,20,15,15,10,25,15,100,"GK",10,"LK",14,4,4,1,1,1,4,1,2,1,4,5,1,3,3,5,1,1,5,1,2,2,4,1,5,1,1,1,5,1,6,4,27,13,31,18,30,28,26,27,19,23,13
"c12g34","c","12","gk3",17,"Female","Germany",0,11.5,"Master, Staatsexamen","IDK","German","English","Dutch ","French",NA,"German","Home","English","School","Dutch","School","French","School",NA,NA,80,15,3,2,0,100,6,7,13,7,10,7,12,0,1,0.5,7,9,7,7,6,"2",7,10,7,9,8,8,5,0,10,15,10,40,15,5,100,"GK",13,"LK",13,3,5,1,4,1,4,1,2,1,5,5,4,3,3,4,3,2,5,1,1,1,4,1,2,1,1,1,3,1,2,3,23,12,35,16,29,29,21,26,25,27,14
"c12g35","c","12","gk3",17,"Female","Germany",0,11.5,"Vocational education","Vocational education","German","English","French","Italian",NA,"German","Home","English","School","French","School","Italian","School",NA,NA,75,15,10,0,0,100,6,6,12,10,11,8,12,0,0,0,6,7,8,6,0,"0",4,6,4,3,8,9,0,0,15,15,5,20,20,25,100,"GK",9,"GK",8,2,3,2,4,3,1,5,4,4,2,2,4,3,2,2,2,1,4,1,1,1,5,2,1,1,1,1,5,2,2,1,25,6,32,17,26,19,15,18,16,23,4
"c12g36","c","12","gk3",17,"Female","Germany",0,11.5,"Vocational education","Vocational education","German","Other","English","Dutch","French","Other","Home","German","Home","English","School","Dutch","School","French","School",30,60,5,5,0,100,4,9,13,11,13,9,15,0,0,0,6,6,7,6,0,"0",7,7,4,7,6,5,0,0,10,25,8,15,5,4,67,"GK",8,"GK",8,2,3,2,1,1,4,2,3,2,4,4,2,3,4,3,5,3,4,1,1,1,2,2,2,1,1,1,1,1,2,2,24,14,25,17,26,19,9,11,7,19,1
"c12g37","c","12","gk3",19,"Female","Germany",0,12.5,"Hauptschulabschluss","IDK","German","English","Dutch ","French",NA,"German","Home","English","School","Dutch","School","French","School",NA,NA,50,40,9,1,0,100,5,5,12,13,14,10,12,0,0,0,8,7,9,8,3,"0",7,9,7,10,10,10,2,0,8,15,10,30,15,20,100,"GK",11,"GK",9,4,2,2,1,1,3,1,3,2,3,5,4,3,4,3,3,1,4,3,2,6,4,3,5,2,1,6,4,2,4,3,29,15,30,18,30,30,29,29,21,26,15
"c12g38","c","12","gk3",17,"Male","Germany",0,11.5,"Bachelor, Diplom","Master, Staatsexamen","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,95,5,0,0,0,100,2,6,12,10,12,10,12,0.5,0.5,0,8,7,7,7,9,"2",6,10,3,9,5,7,5,0,5,15,0,25,25,25,100,"GK",9,"GK",8,3,2,3,4,2,1,4,3,4,4,3,3,2,3,3,1,3,5,1,1,6,3,3,2,1,1,6,4,3,3,4,22,17,35,19,30,27,24,24,18,24,18
"c12g39","c","12","gk3",17,"Female","Germany",0,12,"Master, Staatsexamen","(Fach-)Abitur","German","English","French","Dutch",NA,"German","Home","English","School","French","School","Dutch","School",NA,NA,70,20,5,5,0,100,5,7,14,7,14,12,14,0,0,0,7,7,5,4,2,"2",4,8,3,5,5,10,2,5,5,10,3,20,20,30,95,"GK",6.5,"GK",10,1,2,1,2,1,2,3,3,5,4,3,3,4,4,3,4,2,5,1,1,1,2,1,2,1,1,1,2,1,1,1,16,10,29,19,24,12,6,13,4,5,1
"c12g40","c","12","gk3",17,"Male","Germany",0,11,"(Fach-)Abitur","Bachelor, Diplom","German","English","French","Dutch","Italian","German","Home","English","School","French","School","Dutch","Community","Italian ","Home",80,17,1,2,0,100,3,7,14,7,16,7,12,2,0,0,6,9,8,6,1,"2",2,8,2,7,7,7,0,0,0,15,0,10,40,35,100,"GK",5,"GK",5,2,3,2,3,2,4,2,1,3,4,4,1,2,4,3,4,2,5,1,1,3,5,3,2,1,1,4,5,1,1,3,22,16,26,17,30,25,23,26,15,26,11
"c12g41","c","12","gk3",17,"Other","Germany",0,12,"Hauptschulabschluss","Hauptschulabschluss","German","English","Latin","Dutch","Other","German","Home","English","School","Latin","School","Dutch","School","Other","Home",30,50,5,10,5,100,5,5,14,13,15,14,16,0,0,0,9,9,10,6,10,"6",10,4,10,10,10,10,0,0,30,10,5,10,5,40,100,"GK",12,"GK",13,4,5,2,1,5,3,1,1,2,4,4,5,1,5,3,3,3,5,6,2,4,6,3,4,5,1,3,5,2,3,5,27,12,34,12,30,29,22,27,21,24,19
"c12g42","c","12","gk3",18,"Male","Germany",0,11.5,"Vocational education","Master, Staatsexamen","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,80,20,0,0,0,100,3,7,NA,10,13,10,NA,0,0,0,6,7,8,5,6,"2",5,5,3,10,8,7,5,0,5,20,5,50,10,5,100,"GK",5,"GK",5,3,4,2,4,5,2,4,5,2,4,3,4,2,4,1,4,3,4,1,1,6,5,4,5,1,1,6,4,4,5,1,24,18,34,18,30,28,26,29,22,27,22
"c12g43","c","12","gk3",18,"Male","Germany",0,11,"Bachelor, Diplom","Bachelor, Diplom","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,85,15,0,0,0,100,4,8,12,8,10,8,11,0,0,0,8,8,9,7,4,"1",7,10,6,9,9,9,1,0,10,10,4,20,40,15,100,"GK",10,"GK",10,3,4,3,3,2,3,2,4,3,3,2,2,2,4,5,4,4,4,1,1,6,6,2,5,1,1,6,6,2,5,3,30,13,36,20,30,29,27,25,26,29,19
"c12g44","c","12","gk3",18,"Male","Germany",0,11.5,"Vocational education","Vocational education","German","English","Latin",NA,NA,"German","Home","English","School","Latin","School",NA,NA,NA,NA,90,10,0,0,0,100,2,6,15,10,12,10,15,0,0,0,3,4,8,6,10,"2",4,10,3,3,9,7,10,0,5,25,10,5,40,5,100,"GK",9,"GK",9,3,2,3,4,3,1,4,3,4,4,3,2,2,3,2,1,2,4,1,1,1,3,4,3,1,1,1,3,4,3,2,26,12,34,17,27,22,12,18,7,19,2
"c12g45","c","12","gk3",17,"Female","Germany",0,11.5,"Vocational education","Vocational education","German","Dutch","English","Latin",NA,"German","Home","English","School","Latin","School","Dutch","School",NA,NA,70,20,0,10,0,100,3,9,NA,11,13,9,NA,0,0,0,6,7,8,6,0,"0",7,7,4,3,7,9,0,0,15,40,10,5,15,15,100,"GK",6.5,"LK",8,2,3,2,4,3,2,4,3,4,4,2,3,3,4,5,4,3,2,2,2,2,4,3,4,1,1,1,3,2,3,2,25,13,31,18,26,15,9,16,8,14,1
"c12g46","c","12","gk3",17,"Male","Germany",0,12,"Bachelor, Diplom","IDK","German","English","Turkish",NA,NA,"German","Home","English","School","Other","Home",NA,NA,NA,NA,65,8,27,0,0,100,4,7,15,12,12,8,14,0.5,0,0,8,9,9,7,6,"1",7,9,4,6,2,2,15,0,10,25,5,15,5,25,100,"GK",8,"GK",6,4,3,2,4,3,1,1,2,3,4,4,4,2,2,3,3,4,2,1,1,5,2,5,4,1,1,4,2,3,4,3,18,18,33,18,30,28,24,24,18,24,10
"c12g47","c","12","gk3",17,"Female","Germany",0,12,"Doctorate","Doctorate","German","English","Dutch ","Latin",NA,"German","Home","English","School","Dutch","School","Latin","School",NA,NA,100,75,50,20,0,245,4,4,12,6,11,12,14,3,0,0.5,8,8,7,4,0,"3",5,9,9,7,10,10,5,5,5,20,5,20,20,20,100,"GK",11,"GK",11,3,4,2,2,2,3,2,4,3,5,4,1,3,4,2,2,2,5,1,2,1,3,2,4,1,1,1,3,3,4,2,26,13,29,16,30,25,18,23,16,23,8
"c12g48","c","12","gk3",17,"Female","Germany",0,11.5,"IDK","IDK","German","English","Latin","Other",NA,"German","Home","English","School","Latin","School","Other","Home",NA,NA,80,15,0,5,0,100,2,6,12,10,11,8,12,0,0,0,4,7,7,4,3,"0",4,3,3,0,3,0,5,0,10,40,30,0,15,0,100,"GK",8,"GK",10,3,4,2,3,2,4,3,2,4,5,2,1,2,2,3,2,4,2,1,1,1,6,2,1,1,1,1,3,1,1,2,23,10,34,15,24,15,11,14,8,15,2
"c12l01","c","12","lk1",17,"Female","Germany",0,11.5,"(Fach-)Abitur","Vocational education","German","English","Dutch ","Other",NA,"German","Home","English","School","Other","Home","Dutch","School",NA,NA,49,49,1,1,0,100,5,7,12,12,11,12,11.5,0,0,0,9,10,10,10,0,"0",10,10,10,9,8,10,0,0,30,10,10,20,5,25,100,"LK",12,"GK",11,3,4,2,2,2,4,3,4,4,3,3,2,2,5,3,2,3,5,5,1,3,3,1,4,4,1,3,3,1,5,4,28,18,36,18,30,29,21,22,22,26,8
"c12l02","c","12","lk1",18,"Female","Germany",0,11.5,"Realschulabschluss","Hauptschulabschluss","German","English",NA,NA,NA,"German","Home","English","School",NA,NA,NA,NA,NA,NA,70,30,0,0,0,100,5,6,14,12,12,10,15,9,9,9,9,7,8,6,0,"2",4,6,9,8,7,7,0,0,0,75,5,5,5,10,100,"LK",7,"GK",9,2,4,2,3,2,1,3,4,4,3,4,1,4,2,4,5,3,4,1,1,1,4,4,2,1,1,1,4,4,1,1,23,10,32,16,29,20,15,0,0,0,0
"c12l03","c","12","lk1",17,"Female","Germany",0,12,"Vocational education","Vocational education","German","English","Dutch ","French",NA,"German","Home","English","School","French","School","Dutch","School",NA,NA,75,20,0,5,0,100,4,6,NA,12,15,12,15,0,0,0,6,8,9,5,2,"1",7,9,7,8,10,8,0,0,15,20,10,5,30,20,100,"LK",10,"GK",13,4,4,1,2,1,3,3,3,2,4,3,4,3,4,4,5,1,4,2,1,1,3,1,3,2,1,1,3,1,3,4,28,12,32,18,30,29,20,22,19,30,6
"c12l04","c","12","lk1",17,"Male","Germany",0,11.5,"(Fach-)Abitur","(Fach-)Abitur","German","English","Latin","Dutch",NA,"German","Home","English","Home","Latin","School","Dutch","School",NA,NA,70,20,10,0,0,100,5,4,15,8,13,10,NA,3,3,0,7,6,9,7,2,"6",3,10,7,1,5,6,0,15,5,35,25,0,5,15,100,"LK",9,"GK",11,2,2,2,3,4,3,4,3,4,4,2,4,2,1,4,4,1,2,3,1,3,4,3,2,3,1,1,4,3,1,3,24,10,34,17,30,27,26,24,26,22,14
"c12l05","c","12","lk1",19,"Male","Germany",0,13,"Vocational education","Vocational education","German","English","Latin","Other",NA,"German","Home","English","Home","Latin","School","Other","Home",NA,NA,79,20,0,1,0,100,4,6,15,11,16,11,16,1,1,1,7,8,5,5,3,"6",3,8,5,8,9,6,3,0,10,30,10,10,27,10,100,"LK",7,"GK",11,2,2,2,4,4,2,2,4,4,3,2,4,1,4,2,5,2,5,3,3,3,6,5,5,3,3,3,6,5,5,3,19,15,30,20,30,8,0,0,0,0,0
